movie_id,movie_name,year,decade,certificate,runtime_in_minutes,genre,rating,description,director,director_id,star,star_id,votes,gross_in_dollars
tt0120631,Ever After: A Cinderella Story,1998,1990s,PG-13,121,Romance,7.1,"The Brothers Grimm arrive at the home of a wealthy Grande Dame who speaks of the many legends surrounding the fable of the cinder girl before telling the ""true"" story of her ancestor.",Andy Tennant,/name/nm0855035/,"Drew Barrymore, Anjelica Huston, Dougray Scott, Patrick Godfrey","/name/nm0000106/,/name/nm0001378/,/name/nm0779084/,/name/nm0324009/",77807,65705771
tt0457939,The Holiday,2006,2000s,PG-13,136,Romance,6.9,"Two women troubled with guy-problems swap homes in each other's countries, where they each meet a local guy and fall in love.",Nancy Meyers,/name/nm0583600/,"Kate Winslet, Cameron Diaz, Jude Law, Jack Black","/name/nm0000701/,/name/nm0000139/,/name/nm0000179/,/name/nm0085312/",298657,63224849
tt0397535,Memoirs of a Geisha,2005,2000s,PG-13,145,Romance,7.3,Nitta Sayuri reveals how she transcended her fishing-village roots and became one of Japan's most celebrated geisha.,Rob Marshall,/name/nm0551128/,"Ziyi Zhang, Ken Watanabe, Michelle Yeoh, Suzuka Ohgo","/name/nm0955471/,/name/nm0913822/,/name/nm0000706/,/name/nm1797214/",153191,57490508
tt0078721,10,1979,1970s,R,122,Romance,6.1,"A Hollywood composer goes through a mid-life crisis and becomes infatuated with a sexy, newly married woman.",Blake Edwards,/name/nm0001175/,"Dudley Moore, Bo Derek, Julie Andrews, Robert Webber","/name/nm0001545/,/name/nm0000137/,/name/nm0000267/,/name/nm0916434/",18593,74865517
tt0375063,Sideways,2004,2000s,R,127,Romance,7.5,"Two men reaching middle age with not much to show but disappointment embark on a week-long road trip through California's wine country, just as one is about to take a trip down the aisle.",Alexander Payne,/name/nm0668247/,"Paul Giamatti, Thomas Haden Church, Virginia Madsen, Sandra Oh","/name/nm0316079/,/name/nm0002006/,/name/nm0000515/,/name/nm0644897/",194752,71503593
tt1702439,Safe Haven,2013,2010s,PG-13,115,Romance,6.6,"A young woman with a mysterious past lands in Southport, North Carolina where her bond with a widower forces her to confront the dark secret that haunts her.",Lasse Hallström,/name/nm0002120/,"Julianne Hough, Josh Duhamel, Cobie Smulders, David Lyons","/name/nm2584600/,/name/nm0241049/,/name/nm1130627/,/name/nm2256017/",112535,71349120
tt0109831,Four Weddings and a Funeral,1994,1990s,R,117,Romance,7.1,"Over the course of five social occasions, a committed bachelor must consider the notion that he may have discovered love.",Mike Newell,/name/nm0001565/,"Hugh Grant, Andie MacDowell, James Fleet, Simon Callow","/name/nm0000424/,/name/nm0000510/,/name/nm0281424/,/name/nm0001003/",156939,52700832
tt0431308,P.S. I Love You,2007,2000s,PG-13,126,Romance,7,A young widow discovers that her late husband has left her 10 messages intended to help ease her pain and start a new life.,Richard LaGravenese,/name/nm0481418/,"Hilary Swank, Gerard Butler, Harry Connick Jr., Lisa Kudrow","/name/nm0005476/,/name/nm0124930/,/name/nm0001065/,/name/nm0001435/",213008,53695808
tt0901476,Bride Wars,2009,2000s,PG,89,Romance,5.4,Two best friends become rivals when they schedule their respective weddings on the same day.,Gary Winick,/name/nm0935095/,"Kate Hudson, Anne Hathaway, Candice Bergen, Bryan Greenberg","/name/nm0005028/,/name/nm0004266/,/name/nm0000298/,/name/nm1034965/",110069,58715510
tt1385826,The Adjustment Bureau,2011,2010s,PG-13,106,Romance,7,The affair between a politician and a contemporary dancer is affected by mysterious forces keeping the lovers apart.,George Nolfi,/name/nm1079776/,"Matt Damon, Emily Blunt, Lisa Thoreson, Florence Kastriner","/name/nm0000354/,/name/nm1289434/,/name/nm2564974/,/name/nm1505460/",261161,62495645
tt0107050,Grumpy Old Men,1993,1990s,PG-13,103,Romance,7,A lifelong feud between two neighbors since childhood only gets worse when a new female neighbor moves across the street.,Donald Petrie,/name/nm0677953/,"Jack Lemmon, Walter Matthau, Ann-Margret, Burgess Meredith","/name/nm0000493/,/name/nm0000527/,/name/nm0000268/,/name/nm0580565/",51039,70172621
tt0241303,Chocolat,2000,2000s,PG-13,121,Romance,7.3,A French woman and her young daughter open up a chocolate shop in a small remote village that shakes up the rigid morality of the community.,Lasse Hallström,/name/nm0002120/,"Juliette Binoche, Johnny Depp, Judi Dench, Alfred Molina","/name/nm0000300/,/name/nm0000136/,/name/nm0001132/,/name/nm0000547/",194762,71509363
tt0243155,Bridget Jones's Diary,2001,2000s,R,97,Romance,6.8,Bridget Jones is determined to improve herself while she looks for love in a year in which she keeps a personal diary.,Sharon Maguire,/name/nm0536632/,"Renée Zellweger, Colin Firth, Hugh Grant, Gemma Jones","/name/nm0000250/,/name/nm0000147/,/name/nm0000424/,/name/nm0428121/",249193,71543427
tt1068242,Footloose,2011,2010s,PG-13,113,Romance,5.8,"City teenager Ren MacCormack moves to a small town where rock music and dancing have been banned, and his rebellious spirit shakes up the populace.",Craig Brewer,/name/nm0108132/,"Kenny Wormald, Julianne Hough, Dennis Quaid, Andie MacDowell","/name/nm1552693/,/name/nm2584600/,/name/nm0000598/,/name/nm0000510/",51096,51802742
tt0240890,Serendipity,2001,2000s,PG-13,90,Romance,6.8,"A couple search for each other years after the night they first met, fell in love, and separated, convinced that one day they'd end up together.",Peter Chelsom,/name/nm0155093/,"John Cusack, Kate Beckinsale, Jeremy Piven, Bridget Moynahan","/name/nm0000131/,/name/nm0000295/,/name/nm0005315/,/name/nm0005256/",115987,50294317
tt1294226,The Last Song,2010,2010s,PG,107,Romance,6,"A rebellious girl is sent to a Southern beach town for the summer to stay with her father. Through their mutual love of music, the estranged duo learn to reconnect.",Julie Anne Robinson,/name/nm1455688/,"Miley Cyrus, Liam Hemsworth, Greg Kinnear, Bobby Coleman","/name/nm1415323/,/name/nm2955013/,/name/nm0001427/,/name/nm1544100/",89378,62950384
tt0124315,The Cider House Rules,1999,1990s,PG-13,126,Romance,7.4,"A compassionate young man, raised in an orphanage and trained to be a doctor there, decides to leave to see the world.",Lasse Hallström,/name/nm0002120/,"Tobey Maguire, Charlize Theron, Michael Caine, Delroy Lindo","/name/nm0001497/,/name/nm0000234/,/name/nm0000323/,/name/nm0005148/",101223,57545092
tt0112579,The Bridges of Madison County,1995,1990s,PG-13,135,Romance,7.6,Photographer Robert Kincaid wanders into the life of housewife Francesca Johnson for four days in the 1960s.,Clint Eastwood,/name/nm0000142/,"Clint Eastwood, Meryl Streep, Annie Corley, Victor Slezak","/name/nm0000142/,/name/nm0000658/,/name/nm0179960/,/name/nm0805789/",83915,71516617
tt0096463,Working Girl,1988,1980s,R,113,Romance,6.8,"When a secretary's idea is stolen by her boss, she seizes an opportunity to steal it back by pretending she has her boss' job.",Mike Nichols,/name/nm0001566/,"Melanie Griffith, Harrison Ford, Sigourney Weaver, Alec Baldwin","/name/nm0000429/,/name/nm0000148/,/name/nm0000244/,/name/nm0000285/",59012,64000000
tt0086361,Staying Alive,1983,1980s,PG,93,Romance,4.7,"Five years later, Tony Manero's Saturday Night Fever is still burning. Now he's strutting toward his biggest challenge yet: succeeding as a dancer on the Broadway stage.",Sylvester Stallone,/name/nm0000230/,"John Travolta, Cynthia Rhodes, Finola Hughes, Steve Inwood","/name/nm0000237/,/name/nm0722407/,/name/nm0001370/,/name/nm0409481/",16621,64892670
tt6857166,Book Club,2018,2010s,PG-13,104,Romance,6.1,Four lifelong friends have their lives forever changed after reading 50 Shades of Grey in their monthly book club.,Bill Holderman,/name/nm2250139/,"Diane Keaton, Jane Fonda, Candice Bergen, Mary Steenburgen","/name/nm0000473/,/name/nm0000404/,/name/nm0000298/,/name/nm0005460/",28998,68566296
tt0094812,Bull Durham,1988,1980s,R,108,Romance,7,A fan who has an affair with one minor-league baseball player each season meets an up-and-coming pitcher and the experienced catcher assigned to him.,Ron Shelton,/name/nm0005421/,"Kevin Costner, Susan Sarandon, Tim Robbins, Trey Wilson","/name/nm0000126/,/name/nm0000215/,/name/nm0000209/,/name/nm0934254/",56170,50888729
tt0205000,Deuce Bigalow: Male Gigolo,1999,1990s,R,88,Romance,5.7,"An average aquarium cleaner house-sits for a gigolo, only to be forced to become one himself.",Mike Mitchell,/name/nm0593610/,"Rob Schneider, William Forsythe, Eddie Griffin, Arija Bareikis","/name/nm0001705/,/name/nm0001235/,/name/nm0341176/,/name/nm0054397/",76909,65538755
tt0081696,Urban Cowboy,1980,1980s,PG,132,Romance,6.4,Bud is a young man from the country who learns about life and love in a Houston bar.,James Bridges,/name/nm0108745/,"John Travolta, Debra Winger, Scott Glenn, Madolyn Smith Osborne","/name/nm0000237/,/name/nm0000700/,/name/nm0001277/,/name/nm0001750/",15635,53300000
tt0356680,The Family Stone,2005,2000s,PG-13,103,Romance,6.3,"An uptight, conservative businesswoman accompanies her boyfriend to his eccentric and outgoing family's annual Christmas celebration and finds that she's a fish out of water in their free-spirited way of life.",Thomas Bezucha,/name/nm0080120/,"Dermot Mulroney, Sarah Jessica Parker, Claire Danes, Diane Keaton","/name/nm0000551/,/name/nm0000572/,/name/nm0000132/,/name/nm0000473/",70489,60062868
tt3760922,My Big Fat Greek Wedding 2,2016,2010s,PG-13,94,Romance,6,A Portokalos family secret brings the beloved characters back together for an even bigger and Greeker wedding.,Kirk Jones,/name/nm0428600/,"Nia Vardalos, John Corbett, Michael Constantine, Lainie Kazan","/name/nm0889522/,/name/nm0179173/,/name/nm0176073/,/name/nm0443577/",31884,59689605
tt0093936,The Secret of My Success,1987,1980s,PG-13,111,Romance,6.5,"A talented young man can't get an executive position without rising through the ranks, so he comes up with a shortcut, which also benefits his love life.",Herbert Ross,/name/nm0006889/,"Michael J. Fox, Helen Slater, Richard Jordan, Margaret Whitton","/name/nm0000150/,/name/nm0000644/,/name/nm0430151/,/name/nm0926592/",34817,66995879
tt0209475,The Wedding Planner,2001,2000s,PG-13,103,Romance,5.3,Mary Fiore is San Francisco's most successful supplier of romance and glamor. She knows all the tricks. She knows all the rules. But then she breaks the most important rule of all: she falls in love with the groom.,Adam Shankman,/name/nm0788202/,"Jennifer Lopez, Matthew McConaughey, Bridgette Wilson-Sampras, Justin Chambers","/name/nm0000182/,/name/nm0000190/,/name/nm0933098/,/name/nm0150362/",82789,60400856
tt1055292,Life as We Know It,2010,2010s,PG-13,114,Romance,6.5,Two single adults become caregivers to an orphaned girl when their mutual best friends die in an accident.,Greg Berlanti,/name/nm0075528/,"Katherine Heigl, Josh Duhamel, Josh Lucas, Alexis Clagett","/name/nm0001337/,/name/nm0241049/,/name/nm0524197/,/name/nm3693309/",134551,53374681
tt0101745,Doc Hollywood,1991,1990s,PG-13,104,Romance,6.3,A young doctor on his way across the country to a job interview crashes his car in a small town and is sentenced to work for several days at the town hospital.,Michael Caton-Jones,/name/nm0001994/,"Michael J. Fox, Julie Warner, Barnard Hughes, Woody Harrelson","/name/nm0000150/,/name/nm0000689/,/name/nm0400464/,/name/nm0000437/",38227,54830779
tt1067583,Water for Elephants,2011,2010s,PG-13,120,Romance,6.9,"Set in the 1930s, a former veterinary student takes a job in a travelling circus and falls in love with the ringmaster's wife.",Francis Lawrence,/name/nm1349376/,"Robert Pattinson, Reese Witherspoon, Christoph Waltz, Paul Schneider","/name/nm1500155/,/name/nm0000702/,/name/nm0910607/,/name/nm0773973/",117826,58709717
tt0104291,Forever Young,1992,1990s,PG,102,Romance,6.3,"During a cryogenics test, a pilot frozen in 1939 awakes in 1992 but time is running out, as his body starts to age rapidly.",Steve Miner,/name/nm0591171/,"Mel Gibson, Jamie Lee Curtis, Elijah Wood, Isabel Glasser","/name/nm0000154/,/name/nm0000130/,/name/nm0000704/,/name/nm0322050/",48418,55956200
tt0112346,The American President,1995,1990s,PG-13,114,Romance,6.8,"A widowed U.S. President running for reelection and an environmental lobbyist fall in love. It's all above-board, but ""politics is perception,"" and sparks fly anyway.",Rob Reiner,/name/nm0001661/,"Michael Douglas, Annette Bening, Martin Sheen, Michael J. Fox","/name/nm0000140/,/name/nm0000906/,/name/nm0000640/,/name/nm0000150/",58599,65000000
tt0114885,Waiting to Exhale,1995,1990s,R,124,Romance,5.9,"Based on Terry McMillan's novel, this film follows four very different African-American women and their relationships with men.",Forest Whitaker,/name/nm0001845/,"Whitney Houston, Angela Bassett, Loretta Devine, Lela Rochon","/name/nm0001365/,/name/nm0000291/,/name/nm0222643/,/name/nm0005375/",11399,67052156
tt0305711,Just Married,2003,2000s,PG-13,95,Romance,5.4,"A young newlywed couple honeymoon in Europe, where obstacles challenge their ability to sustain the marriage.",Shawn Levy,/name/nm0506613/,"Ashton Kutcher, Brittany Murphy, Christian Kane, David Moscow","/name/nm0005110/,/name/nm0005261/,/name/nm0437283/,/name/nm0608378/",72230,56127162
tt0119313,Hope Floats,1998,1990s,PG-13,114,Romance,6,"Birdee Calvert must choose between her morals and her heart after her husband divorces her and a charming young man, who her daughter disapproves of, comes back into her life.",Forest Whitaker,/name/nm0001845/,"Sandra Bullock, Harry Connick Jr., Gena Rowlands, Mae Whitman","/name/nm0000113/,/name/nm0001065/,/name/nm0001687/,/name/nm0926165/",28570,60053195
tt1198138,Obsessed,2009,2000s,PG-13,108,Romance,5,"A successful asset manager, who has just received a huge promotion, is blissfully happy in his career and in his marriage. But when a temp worker starts stalking him, all the things he's worked so hard for are placed in jeopardy.",Steve Shill,/name/nm0793455/,"Beyoncé, Idris Elba, Ali Larter, Jerry O'Connell","/name/nm0461498/,/name/nm0252961/,/name/nm0005123/,/name/nm0005278/",32838,68261644
tt0422093,Diary of a Mad Black Woman,2005,2000s,PG-13,116,Romance,5.7,A couple's seemingly solid marriage begins to crumble when the wife discovers that her husband intends to divorce her.,Darren Grant,/name/nm0335337/,"Kimberly Elise, Steve Harris, Tyler Perry, Cicely Tyson","/name/nm0253708/,/name/nm0004996/,/name/nm1347153/,/name/nm0001807/",15115,50633099
tt0114319,Sabrina,1995,1990s,PG,127,Romance,6.3,"An ugly duckling having undergone a remarkable change, still harbors feelings for her crush: a carefree playboy, but not before his business-focused brother has something to say about it.",Sydney Pollack,/name/nm0001628/,"Harrison Ford, Julia Ormond, Greg Kinnear, Nancy Marchand","/name/nm0000148/,/name/nm0000566/,/name/nm0001427/,/name/nm0545408/",42326,53672080
tt0358135,Shall We Dance,2004,2000s,PG-13,106,Romance,6.2,"A romantic comedy where a bored, overworked Estate Lawyer, upon first sight of a beautiful instructor, signs up for ballroom dancing lessons.",Peter Chelsom,/name/nm0155093/,"Richard Gere, Jennifer Lopez, Susan Sarandon, Stanley Tucci","/name/nm0000152/,/name/nm0000182/,/name/nm0000215/,/name/nm0001804/",47954,57890460
tt1023481,Step Up 2: The Streets,2008,2000s,PG-13,98,Romance,6.2,Romantic sparks occur between two dance students from different backgrounds at the Maryland School of the Arts.,Jon M. Chu,/name/nm0160840/,"Robert Hoffman, Briana Evigan, Cassie Ventura, Adam Sevani","/name/nm1382207/,/name/nm0263759/,/name/nm0144260/,/name/nm1782560/",88788,58017783
tt0087957,Purple Rain,1984,1980s,R,111,Romance,6.5,"A young musician, tormented by an abusive situation at home, must contend with a rival singer, a burgeoning romance, and his own dissatisfied band, as his star begins to rise.",Albert Magnoli,/name/nm0536299/,"Prince, Apollonia Kotero, Morris Day, Olga Karlatos","/name/nm0002239/,/name/nm0467664/,/name/nm0206528/,/name/nm0439466/",22438,68392977
tt1563742,Overboard,2018,2010s,PG-13,112,Romance,6,"After a spoiled, wealthy yacht owner is thrown overboard and loses his memory, a mistreated employee convinces him that he is her working-class husband.",Rob Greenberg,/name/nm0338576/,"Eugenio Derbez, Anna Faris, Eva Longoria, John Hannah","/name/nm0220240/,/name/nm0267506/,/name/nm0519456/,/name/nm0001314/",39451,50316123
